open,high,low,close,volume
2361.7681029589485,2362.8294156949805,2361.206275862928,2362.408931030581,376166
2362.408931030581,2362.5102967583,2361.106277298318,2361.280411947268,57031
2361.280411947268,2362.1428027405677,2360.6182475566675,2361.7970130013564,124607
2361.7970130013564,2362.09099755066,2359.918825684193,2360.3310808812853,229863
2360.3310808812853,2360.8053851400623,2360.0244765717107,2360.090258456326,817081
2360.090258456326,2360.9469274021526,2359.6792976181664,2360.219651301918,161248
2360.219651301918,2363.215271528126,2358.760866915553,2363.106937999405,127706
2363.106937999405,2363.6079660200307,2360.1005331953284,2361.480126131374,213979
2361.480126131374,2363.6527001750333,2361.374570857714,2363.218832475223,20466
2363.218832475223,2363.7942509723985,2362.9297733923368,2363.3958943153025,49087
2363.3958943153025,2363.9902595337644,2362.721560839272,2363.881825275331,111818
2363.881825275331,2364.427464090229,2363.7234275839824,2364.021709654805,79780
2364.021709654805,2364.794566765069,2363.511415276232,2364.5474400307776,32832
2364.5474400307776,2364.8782117046303,2364.341986446617,2364.365749151617,383762
2364.365749151617,2366.2101471441133,2361.9331403416177,2366.085327387429,211030
2366.085327387429,2366.324104654044,2365.400116539382,2365.545364170817,187262
2365.545364170817,2368.032247948653,2364.942096284931,2366.8849194294207,81308
2366.8849194294207,2367.0758291384027,2365.9023979878207,2366.122470850511,176203
2366.122470850511,2366.3476120763394,2365.870419702763,2366.051190300372,272242
2366.051190300372,2366.539326669459,2364.131361659028,2364.7833709580364,124879
2364.7833709580364,2365.8725566950343,2363.77813061177,2365.321448428853,253868
2365.321448428853,2367.801989766588,2364.4678167948223,2367.03115975232,73419
2367.03115975232,2367.4161341129898,2366.8168828311145,2366.939609278812,179420
2366.939609278812,2367.464573449139,2366.5522050485947,2366.7066124680537,510169
2366.7066124680537,2367.2575638896337,2365.172735259417,2365.387994272304,557947
2365.387994272304,2365.505340146104,2364.492783243882,2365.1168267718367,613900
2365.1168267718367,2365.184221639288,2362.9740952269426,2363.234004355909,216548
2363.234004355909,2364.8585153633167,2360.223993898622,2362.155578342453,167982
2362.155578342453,2363.25316640412,2361.178333910443,2362.423445491252,103902
2362.423445491252,2364.660388524931,2362.2845742726317,2363.9819932226465,26702
2363.9819932226465,2369.85676856414,2363.554921625835,2367.304788229859,42408
2367.304788229859,2368.0597097599907,2366.044509139433,2366.6105771979983,137577
2366.6105771979983,2368.957253302825,2366.239545425622,2368.30958503772,146051
2368.30958503772,2369.500048024593,2368.0038148252856,2368.5982432955097,668119
2368.5982432955097,2368.7355816596705,2368.2584276014263,2368.4191276131087,606099
2368.4191276131087,2369.4500395475698,2367.840025701088,2368.931465506728,81921
2368.931465506728,2369.3805351806363,2368.8333368842373,2369.0048045951576,368916
2369.0048045951576,2369.6378590095483,2368.48088933214,2369.1355722063618,101005
2369.1355722063618,2369.495490288149,2368.3519884454968,2368.6519232698347,322099
2368.6519232698347,2369.210557920147,2366.4250466433173,2366.99668432132,364403
2366.99668432132,2368.504654554098,2364.154381992672,2365.170511275556,563595
2365.170511275556,2366.315135345685,2364.922466229994,2365.943155217401,99444
2365.943155217401,2366.0350613373967,2365.443410630625,2365.615849517209,448787
2365.615849517209,2366.2912835472907,2364.715419705561,2364.91089590181,25013
2364.91089590181,2365.032442984715,2364.8892724520506,2364.920953447853,594939
2364.920953447853,2366.1664799431974,2363.994796976723,2365.861116247655,158733
2365.861116247655,2366.255004486922,2365.65148763551,2366.074483888257,162149
2366.074483888257,2366.627136373698,2365.173291124777,2365.2984737487286,21217
2365.2984737487286,2367.4716287293595,2365.135744954769,2366.749192883125,110341
2366.749192883125,2369.330128628627,2365.7717145668234,2368.6186988674804,631263
2368.6186988674804,2369.694816600085,2367.715392411328,2369.204479360629,106223
2369.204479360629,2370.386698831218,2368.22550431238,2370.35816413927,332190
2370.35816413927,2372.069115961782,2369.685976420483,2371.830566267081,168477
2371.830566267081,2373.6661554592306,2371.7266514010767,2373.1711470295463,471026
2373.1711470295463,2374.1969402184477,2372.840659914644,2373.899940135901,197106
2373.899940135901,2375.525555313926,2373.8905479441555,2374.6102543938287,64099
2374.6102543938287,2375.380942106009,2374.3176431112797,2375.227330220988,172206
2375.227330220988,2375.3475129950857,2373.3587467208185,2373.924474454319,807111
2373.924474454319,2374.902886821403,2373.576315111543,2374.7563521007346,267706
2374.7563521007346,2376.6460235812624,2373.053418094828,2373.14703372635,144864
2373.14703372635,2373.915988233536,2371.740725575665,2372.20437032874,1553069
2372.20437032874,2374.295677686835,2371.251991747764,2373.751035694152,518769
2373.751035694152,2374.9138268917677,2373.2191567832224,2374.7484819387964,368329
2374.7484819387964,2376.690030301862,2374.722363840992,2376.515237239804,223539
2376.515237239804,2376.576323937102,2375.843249825852,2376.1924400080343,337821
2376.1924400080343,2376.687759234008,2374.2180989532844,2374.823851791611,348966
2374.823851791611,2375.003111513863,2374.260088632624,2374.5383709567777,18346
2374.5383709567777,2375.1870765644694,2374.444971946033,2374.659512661981,241575
2374.659512661981,2375.220677966712,2374.474570871545,2374.7533001673323,138578
2374.7533001673323,2376.8898106046577,2373.762725801276,2376.0997874820064,98737
2376.0997874820064,2376.316252827816,2375.444818388271,2375.6706189546103,133861
2375.6706189546103,2376.2831904353898,2375.5623559884875,2376.088814734124,34342
2376.088814734124,2377.3936465684965,2374.327155945592,2374.9145720242327,26779
2374.9145720242327,2375.927248178308,2374.70757023656,2375.4493647614063,566086
2375.4493647614063,2375.7656420399176,2375.3476012846127,2375.453056866057,258372
2375.453056866057,2375.605030584696,2374.1467839674924,2374.562650592858,14573
2374.562650592858,2374.679178518834,2374.261016994354,2374.28267130235,91456
2374.28267130235,2374.8490163643414,2373.911000772642,2374.0640387274966,392602
2374.0640387274966,2374.390948271849,2373.3885382382123,2373.743377596328,123005
2373.743377596328,2376.292739441048,2373.5229876220683,2375.846663639817,565239
2375.846663639817,2376.3123997276225,2375.56034607484,2375.729720214928,464980
2375.729720214928,2375.816090177924,2375.127819109077,2375.440022260542,41910
2375.440022260542,2375.5838879176817,2371.2679901826127,2372.9501436136143,141022
2372.9501436136143,2373.0558604658904,2370.9341421565223,2371.889426024501,103975
2371.889426024501,2372.2602696828194,2371.4036339033373,2371.577456005838,40569
2371.577456005838,2372.391385985552,2370.034426016867,2370.7643190643626,38014
2370.7643190643626,2372.9772759851835,2370.4928995961823,2372.402736483525,72691
2372.402736483525,2372.410602708378,2371.568087787725,2372.2070951359483,85739
2372.2070951359483,2374.530215276592,2371.172597412836,2373.735815795873,216042
2373.735815795873,2374.538956042973,2373.6368645319303,2373.8090521755457,462412
2373.8090521755457,2373.899933123007,2373.079481544949,2373.85323847433,272023
2373.85323847433,2374.3729427448084,2373.60133420729,2373.747845946484,344680
2373.747845946484,2374.307072599283,2373.626041630036,2373.7523516228152,124664
2373.7523516228152,2376.1099508849625,2373.612531502718,2375.793225298298,297449
2375.793225298298,2377.926536859877,2372.5725140074646,2373.0393648530785,140312
2373.0393648530785,2373.0815657821577,2368.999136628491,2370.665679390147,104665
2370.665679390147,2371.149034292077,2369.752769101762,2370.021928587153,1085011
2370.021928587153,2370.19018682038,2369.7683304132806,2370.0391443490644,15827
2370.0391443490644,2371.142639192326,2369.2740016082093,2370.8570727051333,25001
2370.8570727051333,2371.746027988223,2370.8071493499265,2371.4179501032218,238637
2371.4179501032218,2372.356065698206,2370.3224100739462,2370.962390038867,124868
2370.962390038867,2373.0231966620195,2370.655226638489,2372.170754992137,38677
2372.170754992137,2373.8203665753995,2371.565472796079,2373.392969448685,56692
2373.392969448685,2373.9240162865726,2372.973987724952,2373.611400280863,64575
2373.611400280863,2375.5143709604204,2373.2838609839823,2374.754162775353,397256
2374.754162775353,2375.1635508396853,2374.58783603944,2375.0779175795537,547112
2375.0779175795537,2375.98318798116,2373.5877842845844,2374.4112281986218,838661
2374.4112281986218,2376.407868799463,2374.337865193978,2375.2398248112568,33222
2375.2398248112568,2375.9792825731424,2374.7993156454518,2375.3711947909824,41476
2375.3711947909824,2375.489909057661,2375.230544517013,2375.3727861082084,38730
2375.3727861082084,2377.961974705763,2373.5789168421734,2377.1228373804643,590578
2377.1228373804643,2378.240239854545,2373.1577045858025,2374.2116094525,247019
2374.2116094525,2374.43877634154,2372.427479105811,2372.5292646736675,176345
2372.5292646736675,2372.9857705043987,2368.827431200968,2371.121502830207,204767
2371.121502830207,2371.154046256084,2370.2804891519204,2370.690874372693,153771
2370.690874372693,2370.888043174687,2369.907873003534,2370.3890949496745,53042
2370.3890949496745,2371.71454483863,2367.344822040774,2368.603293841147,271895
2368.603293841147,2368.959238776747,2367.278119211749,2367.4368568657783,135112
2367.4368568657783,2367.8455583976133,2365.5957104078147,2366.418081973647,49005
2366.418081973647,2372.341383420494,2366.127335953448,2369.327515438864,289029
2369.327515438864,2371.5241968329,2369.27617725378,2371.4629355497004,106320
2371.4629355497004,2372.43006175185,2370.831928840824,2370.974761561377,204328
2370.974761561377,2371.56955785021,2370.053967194492,2370.543777334708,143633
2370.543777334708,2371.8450061040776,2368.7825422544124,2369.182049405758,396875
2369.182049405758,2369.4802117033028,2366.611838780512,2366.922773164089,202838
2366.922773164089,2367.364977703024,2366.4824588120086,2366.78445401835,67258
2366.78445401835,2367.9046314999687,2364.6329033028683,2365.603898267137,224583
2365.603898267137,2365.691251885905,2365.235906956953,2365.503539021801,232045
2365.503539021801,2366.1563722222336,2363.5658533347687,2363.611649676289,271395
2363.611649676289,2363.6313790292315,2362.347343804656,2362.711315341912,458572
2362.711315341912,2363.873235016333,2362.173680003732,2362.886903326033,87905
2362.886903326033,2363.8067370290114,2362.789975180022,2363.319598870378,317405
2363.319598870378,2363.829931099566,2363.1722264191512,2363.8129601907526,29003
2363.8129601907526,2364.454869512308,2361.5904373782614,2362.252780810081,144352
2362.252780810081,2364.4421659683658,2362.0522595119296,2363.26248841175,123666
2363.26248841175,2363.4873607628792,2362.1418302706843,2362.317122404912,692348
2362.317122404912,2363.6055304267948,2362.1703516700254,2363.06474622745,139199
2363.06474622745,2363.548743098811,2363.020868566405,2363.0521763200504,298937
2363.0521763200504,2363.230265483774,2360.997849092792,2361.4264980374505,27951
2361.4264980374505,2361.4550425699117,2360.809285034144,2361.0531887290063,114489
2361.0531887290063,2362.253662377668,2360.7067798632447,2361.484549742848,69817
2361.484549742848,2362.3301713206456,2361.256140496821,2362.2084148009963,1934793
2362.2084148009963,2362.272900893704,2360.904856752999,2362.0418992713694,83550
2362.0418992713694,2364.559290725645,2361.5422451851964,2363.8516551793887,175129
2363.8516551793887,2365.914903141008,2363.094607793468,2365.042758168276,184716
2365.042758168276,2365.134083846257,2364.2417832893734,2364.739278661336,33207
2364.739278661336,2365.887929218862,2364.486205703279,2365.626366263348,96178
2365.626366263348,2368.048049200725,2365.088462204486,2367.914788846968,243961
2367.914788846968,2371.058843744781,2367.8676919521017,2370.237057093552,177321
2370.237057093552,2370.641645765208,2368.3475019379584,2368.782178375166,16310
2368.782178375166,2369.255127681159,2367.430698524027,2367.6850549643877,92319
2367.6850549643877,2369.554836846278,2367.606045472331,2369.4436177239168,451721
2369.4436177239168,2370.4492114852387,2367.9054320908936,2368.1901807344834,293086
2368.1901807344834,2368.822444008252,2366.298259077637,2366.624683937268,550197
2366.624683937268,2366.6955534358726,2365.5562817959503,2366.049434345396,60739
2366.049434345396,2366.636778555781,2365.510931774334,2366.546625160906,585914
2366.546625160906,2366.5695160835226,2366.4034344321644,2366.425464972305,155685
2366.425464972305,2367.3087078102626,2365.489765365659,2365.6558349934508,799884
2365.6558349934508,2366.430723723086,2364.0740494693287,2364.858492073583,163293
2364.858492073583,2365.293358812245,2363.589579893186,2364.0163538760507,21005
2364.0163538760507,2364.648233345729,2362.506476182825,2362.9769948515973,380504
2362.9769948515973,2366.340214516895,2361.9323748447327,2365.6742560989005,104452
2365.6742560989005,2366.293143330196,2365.5462689368987,2366.02618941527,111722
2366.02618941527,2367.825849455732,2365.6321209780667,2367.075469585965,38059
2367.075469585965,2367.5616401556663,2365.427867127391,2366.496698716041,824225
2366.496698716041,2366.5781840523277,2366.158929945941,2366.27667601354,96654
2366.27667601354,2366.704536003685,2364.844786612166,2365.432593525502,786254
2365.432593525502,2365.776516305309,2360.470024486808,2362.2984530292733,105741
2362.2984530292733,2362.3049584025257,2359.306438501517,2360.671379032928,64360
2360.671379032928,2361.2783843187967,2356.912439789462,2358.5352082784075,608972
2358.5352082784075,2359.492786189836,2354.9042746278183,2355.883602817097,151246
2355.883602817097,2356.380850706473,2353.954397212502,2354.47596021504,152730
2354.47596021504,2357.163623341831,2354.230023849544,2356.03626513942,45178
2356.03626513942,2356.1450368977803,2355.5622909704907,2355.9839191096385,102988
2355.9839191096385,2357.520028169685,2355.020746481425,2357.504683453015,249869
2357.504683453015,2358.3406504375525,2356.593673459076,2357.9891799061406,44392
2357.9891799061406,2358.92592447455,2356.7238421425045,2358.911993055099,94931
2358.911993055099,2359.097333882066,2357.6553238997226,2357.8496639719656,106889
2357.8496639719656,2358.482452084548,2357.622507568082,2358.46744368064,173935
2358.46744368064,2359.8331451677163,2358.35128040426,2359.3269246485406,714658
2359.3269246485406,2359.66964689713,2358.4059427288807,2358.646772963863,120577
2358.646772963863,2359.3713135594603,2357.8722685801704,2359.3067443244618,81593
2359.3067443244618,2359.980028463416,2358.87476346452,2359.974744172014,2536689
2359.974744172014,2360.414215783124,2359.272915989793,2359.326368102056,105536
2359.326368102056,2359.395673985285,2356.425952862592,2358.002251222224,134503
2358.002251222224,2359.2930345432314,2356.390635468702,2356.606575791523,113794
2356.606575791523,2356.764553469534,2356.476193551716,2356.7085077603942,123405
2356.7085077603942,2357.197496945684,2356.576542275206,2357.093872734022,175914
2357.093872734022,2357.194235590421,2355.836650185312,2356.160028880608,408724
2356.160028880608,2356.637180604154,2355.8228069642114,2356.191348748063,243771
2356.191348748063,2357.397368129721,2355.253244946824,2356.8635918427444,477870
2356.8635918427444,2357.8736483763632,2356.786822748947,2357.592200035753,462327
2357.592200035753,2360.368709195309,2357.342116759332,2359.42226018572,200496
2359.42226018572,2360.953869128632,2358.3984853060665,2360.9292097216025,237117
2360.9292097216025,2361.246635017377,2359.706559218333,2359.747516455601,493232
2359.747516455601,2362.8098238493994,2359.488994006947,2361.734771955588,53572
2361.734771955588,2362.5140921009297,2360.876221308526,2361.107842343544,1979215
2361.107842343544,2363.181932116976,2359.6642131463523,2362.3416933156823,97481
2362.3416933156823,2362.722357776732,2362.1013018493827,2362.4219985012483,114580
2362.4219985012483,2362.651727465812,2361.3632429064887,2361.93521328086,48440
2361.93521328086,2363.598070830905,2359.74333932021,2359.801346338253,49903
2359.801346338253,2359.894345624593,2359.2872045972777,2359.5989259393205,431073
2359.5989259393205,2359.822591693624,2357.4350104632717,2357.759883471907,1575673
2357.759883471907,2359.3628654645177,2357.0181913914703,2358.9004889431644,92296
2358.9004889431644,2361.5183064447483,2358.463415580889,2360.690148963455,230341
2360.690148963455,2361.0265165877804,2359.084540330188,2359.74970637714,202838
2359.74970637714,2360.199938303278,2359.6083058421464,2360.106020961104,442521
2360.106020961104,2360.629858589297,2359.0262130044016,2359.2501757268838,1496612
2359.2501757268838,2359.869590920868,2357.55806108247,2358.5089158456035,744876
2358.5089158456035,2359.429594387232,2358.3243660709804,2359.422419042205,128199
2359.422419042205,2359.804100267527,2359.2999235927014,2359.376955460737,276168
2359.376955460737,2362.310014203348,2358.2822498890096,2361.430091014972,304997
2361.430091014972,2361.7040732076885,2360.614469371012,2360.8607805096967,159517
2360.8607805096967,2362.35298934539,2360.687434204317,2362.040722251749,54396
2362.040722251749,2362.2722281409237,2361.95907964678,2362.15577227773,73219
2362.15577227773,2363.477440363089,2361.47446044728,2363.095835095242,513062
2363.095835095242,2363.1203377812512,2362.5039905000262,2362.567555954625,568813
2362.567555954625,2362.9645187679403,2362.222517278446,2362.509013629095,132247
2362.509013629095,2362.666606593948,2361.7460151186046,2362.3725839967965,211304
2362.3725839967965,2363.053131831577,2360.4143918120126,2361.3852511744485,538888
2361.3852511744485,2362.21026213269,2360.1408121759378,2362.167095363877,29605
2362.167095363877,2363.0448991318017,2361.741693652446,2362.9352186273427,104156
2362.9352186273427,2363.831851593004,2362.5829739008386,2363.636588343904,1224289
2363.636588343904,2367.136733571651,2362.8924852431587,2365.453700591569,219543
2365.453700591569,2367.598797671179,2364.910747614455,2367.168500862498,52616
2367.168500862498,2368.5706391196345,2366.470024685637,2366.7247638283206,183007
2366.7247638283206,2367.221638569588,2366.670121500729,2367.166261082555,451999
2367.166261082555,2367.229747727547,2365.65888596329,2366.428292881904,12752
2366.428292881904,2366.706968726176,2365.856457373279,2366.455927383678,194130
2366.455927383678,2367.3199274858907,2365.329547288124,2365.7463934552343,112149
2365.7463934552343,2368.4992562164102,2365.462641235547,2367.663507560809,31508
2367.663507560809,2369.060708555634,2367.0647031881026,2368.094104130584,176650
2368.094104130584,2368.3200209999254,2367.733371383731,2367.835961455098,141991
2367.835961455098,2371.098056343252,2367.5549795515194,2369.2495297178248,158880
2369.2495297178248,2369.894840323038,2366.545797188703,2366.6795598047333,114891
2366.6795598047333,2367.8169537738468,2363.3332639512205,2364.2973917674544,58610
2364.2973917674544,2365.404311818607,2364.1943512625744,2365.2383786018645,37994
2365.2383786018645,2365.757703442648,2364.8476591542026,2365.309890830008,81577
2365.309890830008,2366.113347597907,2364.888143390541,2365.606100931366,384328
2365.606100931366,2366.333809509268,2363.6238492335083,2364.0377556934723,205473
2364.0377556934723,2364.0628167952877,2363.527741243748,2364.010293168159,151877
2364.010293168159,2367.2216091619566,2362.411038256595,2366.379638155589,57539
2366.379638155589,2367.68192590318,2365.2419840324446,2367.355023718918,111981
2367.355023718918,2368.128440302645,2366.7492374022545,2367.55591006283,340155
2367.55591006283,2367.6048363482496,2366.469528754141,2367.03622476753,269624
2367.03622476753,2367.292567635612,2366.284697170459,2366.569286712472,100992
2366.569286712472,2367.740258604876,2362.714062836244,2364.051180172127,11951
2364.051180172127,2365.130159887588,2363.9578484098706,2364.3557373588355,82880
2364.3557373588355,2366.112389444719,2364.2082392549746,2365.355460075304,100438
2365.355460075304,2365.449757401186,2362.825156002462,2363.492744015239,65702
2363.492744015239,2364.0268850507878,2361.96148281,2362.711246233452,107669
2362.711246233452,2363.1068095493138,2360.544720217219,2361.3442644780166,368262
2361.3442644780166,2362.354688251804,2359.6909642816327,2360.204776248186,156796
2360.204776248186,2360.517119341534,2359.734993783836,2360.267890887584,437878
2360.267890887584,2360.507357550956,2357.410054710633,2357.8092985448607,36012
2357.8092985448607,2359.104862467031,2356.411160511821,2358.5335760404205,119962
2358.5335760404205,2359.991952331494,2357.818538193964,2359.4227398520084,23411
2359.4227398520084,2360.2857768400368,2358.935254969681,2359.126529869046,106236
2359.126529869046,2361.1247705585724,2355.782860713267,2356.202191222518,57201
2356.202191222518,2356.4281440520463,2354.663824825957,2355.028601718423,586104
2355.028601718423,2357.4032849553223,2354.223955570785,2356.48080893867,245171
2356.48080893867,2358.2598140813934,2352.044884017677,2353.209935976205,449023
2353.209935976205,2353.46065797124,2352.59923717017,2352.801073726256,105942
2352.801073726256,2353.6703095412354,2351.0566670754056,2351.413329602012,58705
2351.413329602012,2352.40562807104,2351.0393867648327,2352.3594585619417,56865
2352.3594585619417,2352.66118341404,2351.468873641581,2351.565537220858,212232
2351.565537220858,2352.8516679414142,2350.9493255192224,2352.0405473666992,994665
2352.0405473666992,2353.704980148167,2351.973958737296,2352.7056342992614,245826
2352.7056342992614,2354.923951077023,2350.3691034578114,2354.8666756269317,111885
2354.8666756269317,2355.0773418456392,2354.0072209067725,2354.6277371396727,134757
2354.6277371396727,2355.4861112899816,2354.482129519765,2355.070501014638,157739
2355.070501014638,2355.862540924913,2351.3968999826525,2353.3224449093964,1235075
2353.3224449093964,2355.7048212887216,2352.034353823789,2354.7235753278064,558834
2354.7235753278064,2354.8691050928705,2353.1118170694854,2353.828351488107,211072
2353.828351488107,2353.8808735504867,2353.0576120925543,2353.1684844734013,181630
2353.1684844734013,2353.338096151748,2352.545661515167,2353.1423082141487,219553
2353.1423082141487,2353.3760937772386,2351.135269827151,2351.304181864478,266805
2351.304181864478,2352.609128859075,2351.0205400287227,2351.5731512100688,107667
2351.5731512100688,2352.789135669665,2351.356106608253,2352.710960241904,69976
2352.710960241904,2353.2405271992143,2352.4940633180595,2353.055579787552,456900
2353.055579787552,2353.912393882515,2351.1175866184467,2351.186940015579,166372
2351.186940015579,2351.275591916502,2350.7978116925383,2351.041395122638,420301
2351.041395122638,2352.734131870015,2350.628620377155,2351.913827288742,844211
2351.913827288742,2352.068145232294,2348.201298129077,2349.706429944702,273926
2349.706429944702,2349.874648999678,2347.841424713364,2348.4440768519544,232942
2348.4440768519544,2350.567174640642,2348.4199737429994,2349.473559249582,3993757
2349.473559249582,2350.466723717625,2349.3839646206425,2349.790871715822,200189
2349.790871715822,2351.125094211797,2349.0299724087035,2350.274945101774,54690
2350.274945101774,2352.814363520313,2349.3625668740005,2352.4611232694806,122856
2352.4611232694806,2353.668342536124,2351.88387977153,2353.0123139302564,768107
2353.0123139302564,2354.468087884831,2352.899068127482,2353.786450541943,44615
2353.786450541943,2357.0154068628717,2353.4501686419053,2356.978871559893,76691
2356.978871559893,2357.0763722369225,2356.375732862461,2356.726918614274,492094
2356.726918614274,2357.2235292699697,2355.769811517052,2355.786910237402,124042
2355.786910237402,2356.58244502692,2355.1439377215925,2356.2908627103625,145765
2356.2908627103625,2357.1880342698983,2356.243693883982,2356.808114751218,476095
2356.808114751218,2357.3014595258505,2356.0019458085053,2356.1875129199875,79473
2356.1875129199875,2356.9770351631846,2354.758554580612,2354.971566298979,37473
2354.971566298979,2358.0753626613364,2353.997158902255,2357.6929464559794,40583
2357.6929464559794,2358.1806973818084,2357.5438239650025,2358.0782762131157,291204
2358.0782762131157,2358.4422186481947,2356.9102427343228,2357.2150411314306,210898
2357.2150411314306,2358.3004104220054,2357.082483157498,2358.294810703557,81424
2358.294810703557,2358.434760279012,2358.06113717891,2358.1661159929195,51083
2358.1661159929195,2358.5026500419,2357.0837549387707,2357.867966613393,124172
2357.867966613393,2359.5916455795227,2357.3807574456823,2358.530942398943,497085
2358.530942398943,2358.9649731685613,2356.198923695162,2357.007962177902,70557
2357.007962177902,2358.1148978104625,2356.49494618414,2357.42357137926,83894
2357.42357137926,2359.858968259616,2356.801285250129,2359.6794724438373,49487
2359.6794724438373,2360.6179845091037,2359.338658633586,2360.229551479986,112711
2360.229551479986,2360.5614801349698,2359.5548932701304,2359.785619771929,228223
2359.785619771929,2360.352760738242,2358.585299265789,2359.187365745345,1349398
2359.187365745345,2359.576655067809,2357.79088158186,2358.7033809562317,202355
2358.7033809562317,2359.146930381232,2358.1502402163915,2358.403888657926,154248
2358.403888657926,2359.2394095839813,2357.720304633645,2357.9584205364336,385746
2357.9584205364336,2359.2012205009687,2357.282581830162,2359.0389801889837,326509
2359.0389801889837,2359.0699363973263,2356.90903818391,2356.9955118387134,91339
2356.9955118387134,2358.330596400529,2356.095741383718,2358.0115959141285,1626693
2358.0115959141285,2358.1685636802704,2357.458012736593,2357.563985788807,158834
2357.563985788807,2358.7822805532487,2357.045287014712,2358.008366926652,206153
2358.008366926652,2358.706607196836,2356.6257982266407,2356.6800177593245,282475
2356.6800177593245,2358.962765439812,2356.2988579806333,2358.246117036877,230008
2358.246117036877,2360.897787405498,2357.372347873694,2359.71533141962,748179
2359.71533141962,2361.248383825919,2359.2927139804697,2360.8477833081693,90227
2360.8477833081693,2362.5897275596835,2358.29297118865,2359.060407525266,356247
2359.060407525266,2360.3083956480737,2358.2733687001287,2360.0385836137566,191869
2360.0385836137566,2360.574633754691,2359.539014519225,2360.516368784361,434835
2360.516368784361,2361.0784829386266,2358.3160520629217,2358.6224944039586,131270
2358.6224944039586,2358.67091298148,2357.8497527932914,2358.593840400055,114643
2358.593840400055,2359.8189804205003,2358.314466162511,2359.0237739804925,338430
2359.0237739804925,2360.0293612223204,2358.556907992885,2359.6797625665604,232813
2359.6797625665604,2360.01426326649,2359.3847238709664,2359.888911865083,71661
2359.888911865083,2360.257006140119,2359.253109064161,2360.2325737814654,625065
2360.2325737814654,2362.2878219282147,2359.540039397757,2361.9722474080263,338577
2361.9722474080263,2364.072271951325,2361.605614034664,2363.420620336045,151114
2363.420620336045,2364.338295655331,2358.727776146766,2360.035019193259,101902
2360.035019193259,2360.542103692625,2359.465530900795,2359.660465865532,234246
2359.660465865532,2359.856736674982,2358.9392059839797,2359.466213601421,315049
2359.466213601421,2361.32944119781,2356.553605053264,2357.4001100452074,33054
2357.4001100452074,2358.0467004836187,2356.9782649919944,2357.511126235069,236968
2357.511126235069,2360.089716090049,2356.91980042244,2358.98356603861,312560
2358.98356603861,2359.349805868381,2357.03656953449,2357.702316249254,15483
2357.702316249254,2358.2839605068125,2357.5133932891267,2358.098916238641,198033
2358.098916238641,2358.142974383387,2356.9306984017853,2357.0193622530865,325985
2357.0193622530865,2357.785849653829,2355.468436895691,2356.227640427615,290941
2356.227640427615,2358.280474384338,2355.7356585631765,2357.9688213091376,363105
2357.9688213091376,2357.97388870237,2356.886436813349,2357.3292408536136,117293
2357.3292408536136,2358.7926586621206,2357.220990126177,2357.8740973189706,57531
2357.8740973189706,2358.1112155073274,2355.58181232212,2355.669080633465,26910
2355.669080633465,2358.9539282619357,2355.237199746634,2357.8636041486698,485154
2357.8636041486698,2359.239942218188,2357.6058771864205,2358.5741973380227,328754
2358.5741973380227,2358.974280792748,2357.99695797781,2358.358987447168,523602
2358.358987447168,2359.410612942038,2358.2645783028006,2359.03775775073,78815
2359.03775775073,2359.8908042255607,2356.565005775183,2357.3754350810136,363609
2357.3754350810136,2359.4527027142744,2356.606069237034,2358.769681686181,36218
2358.769681686181,2358.7801570371857,2358.3377846754133,2358.387609900493,68220
2358.387609900493,2358.934952800141,2358.0177790901557,2358.146984668846,184605
2358.146984668846,2358.2356731780146,2357.341170271652,2357.5673578130013,315908
2357.5673578130013,2358.00105106505,2356.843422693963,2356.8829947652084,872407
2356.8829947652084,2357.943238051356,2355.962507479669,2357.701765626746,128019
2357.701765626746,2358.106303863201,2357.2634309416394,2358.003460943972,68476
2358.003460943972,2359.38361058421,2357.4308726791014,2358.771998346923,65046
2358.771998346923,2358.9878059915445,2358.733704930797,2358.761626036082,81809
2358.761626036082,2360.2398063044598,2357.92678259316,2359.366961707728,1500076
2359.366961707728,2359.4009349158146,2358.708867553327,2358.8729044991587,346928
2358.8729044991587,2362.560235200144,2358.283666210288,2361.504198008848,495108
2361.504198008848,2361.768265925755,2358.919952456867,2359.6535863809017,128157
2359.6535863809017,2362.322630426648,2358.8072471242726,2361.1417430885654,162486
2361.1417430885654,2363.542422968887,2360.3675450736773,2362.757207168217,327506
2362.757207168217,2363.5826472126914,2360.558055402964,2361.7506994293294,98144
2361.7506994293294,2364.5348862193086,2360.867656253312,2364.3846613665573,121624
2364.3846613665573,2366.797818357321,2364.306132418297,2365.5618152813427,82892
2365.5618152813427,2366.7723291924035,2364.542265361707,2366.7107388758336,104037
2366.7107388758336,2366.7561003774254,2366.522914971466,2366.74389931362,170924
2366.74389931362,2367.0006975791384,2366.1478624592905,2366.486853930751,71559
2366.486853930751,2367.5509082701888,2365.6301940394183,2366.239085284069,216637
2366.239085284069,2366.7948473397378,2365.619692783474,2366.701174778128,216334
2366.701174778128,2368.3983603712254,2366.492584524925,2368.3598503402445,136046
2368.3598503402445,2369.152708531275,2368.170078915395,2368.574568729911,71149
2368.574568729911,2369.1792012419883,2366.943146367925,2367.4954035548453,180766
2367.4954035548453,2369.1499552638,2367.0779418475827,2368.4715183652715,98232
2368.4715183652715,2370.3452455354195,2368.147739063913,2369.562629268868,170517
